seasonType,eventId,playOrder,playId,typeId,text,shortText,period,clockValue,clockDisplayValue,teamId,scoringPlay,shootout,wallclock,goalPositionX,goalPositionY,fieldpositionX,fieldPositionY,fieldPosition2X,fieldPosition2Y,athleteId,participant,updateDateTime
13735,759747,15,46261714,76,"Substitution, Rayo Majadahonda. Antonio Amaro replaces Dani Vidal.",Antonio Amaro Mendo Substitution,2,4320,72',9028,0,0,2025-10-28 20:30:52,0.0,0.0,0.0,0.0,0.0,0.0,307512.0,Dani Vidal,2025-10-29 05:17:41
13735,759747,16,46261854,94,Sergio Montero (Talavera de la Reina) is shown the yellow card for a bad foul.,Sergio Montero Yellow Card,2,4500,75',5428,0,0,2025-10-28 20:33:52,0.0,0.0,0.0,0.0,0.0,0.0,283863.0,Sergio Montero,2025-10-29 05:17:41
13735,759747,17,46261922,76,"Substitution, Talavera de la Reina. Marcos Moreno replaces Gonzalo Di Renzo.",Marcos Moreno Substitution,2,4620,77',5428,0,0,2025-10-28 20:35:52,0.0,0.0,0.0,0.0,0.0,0.0,368435.0,Marcos Moreno,2025-10-29 05:17:41
13735,759747,17,46261922,76,"Substitution, Talavera de la Reina. Marcos Moreno replaces Gonzalo Di Renzo.",Marcos Moreno Substitution,2,4620,77',5428,0,0,2025-10-28 20:35:52,0.0,0.0,0.0,0.0,0.0,0.0,216205.0,Gonzalo Di Renzo,2025-10-29 05:17:41
13735,759747,18,46262054,70,"Goal! Rayo Majadahonda 1, Talavera de la Reina 4. Marcos Moreno (Talavera de la Reina) right footed shot from the centre of the box to the centre of the goal. Assisted by Nahuel Arroyo.",Marcos Moreno Goal,2,4860,81',5428,0,0,2025-10-28 20:39:51,0.0,0.0,0.0,0.0,0.0,0.0,368435.0,Marcos Moreno,2025-10-29 05:17:41
13735,759747,19,46262110,76,"Substitution, Talavera de la Reina. Iván Ayllón replaces Pedro Capó.",Ivan Ayllon Substitution,2,4980,83',5428,0,0,2025-10-28 20:41:52,0.0,0.0,0.0,0.0,0.0,0.0,354414.0,Ivan Ayllon,2025-10-29 05:17:41
13735,759747,19,46262110,76,"Substitution, Talavera de la Reina. Iván Ayllón replaces Pedro Capó.",Ivan Ayllon Substitution,2,4980,83',5428,0,0,2025-10-28 20:41:52,0.0,0.0,0.0,0.0,0.0,0.0,260725.0,Pedro Capó,2025-10-29 05:17:41
13735,759748,1,46269621,70,"Goal! Navalcarnero 1, Mérida AD 0. Iker Perera (Navalcarnero) left footed shot from the centre of the box to the centre of the goal.",Iker Perera Goal,1,1560,26',19288,0,0,2025-10-29 19:25:31,0.0,0.0,0.0,0.0,0.0,0.0,413363.0,Iker Perera,2025-11-02 05:17:11
13735,759748,2,46269764,70,"Goal! Navalcarnero 1, Mérida AD 1. Álvaro García (Mérida AD) right footed shot from the centre of the box to the centre of the goal. Assisted by Manu Rivas.",Varo Goal,1,2040,34',17886,0,0,2025-10-29 19:33:31,0.0,0.0,0.0,0.0,0.0,0.0,311793.0,Varo,2025-10-30 05:17:09
13735,759748,3,46270822,76,"Substitution, Navalcarnero. Ángel Auñón replaces Miguel García.",Ángel Auñón Substitution,2,2940,49',19288,0,0,2025-10-29 20:06:24,0.0,0.0,0.0,0.0,0.0,0.0,264032.0,Ángel Auñón,2025-10-30 05:17:09
13735,759748,3,46270822,76,"Substitution, Navalcarnero. Ángel Auñón replaces Miguel García.",Ángel Auñón Substitution,2,2940,49',19288,0,0,2025-10-29 20:06:24,0.0,0.0,0.0,0.0,0.0,0.0,413376.0,Miguel García,2025-10-30 05:17:09
13735,759748,4,46271063,70,"Goal! Navalcarnero 2, Mérida AD 1. Alejandro Altube (Navalcarnero) header from more than 35 yards to the centre of the goal. Assisted by Ángel Auñón.",Álex Altube Goal,2,3300,55',19288,0,0,2025-10-29 20:12:24,0.0,0.0,0.0,0.0,0.0,0.0,331216.0,Álex Altube,2025-10-30 05:17:09
13735,759748,5,46271101,76,"Substitution, Navalcarnero. Denis Corceovei replaces Alejandro Altube.",Denis Corceovei Substitution,2,3480,58',19288,0,0,2025-10-29 20:15:24,0.0,0.0,0.0,0.0,0.0,0.0,413359.0,Denis Corceovei,2025-10-30 05:17:09
13735,759748,6,46271183,76,"Substitution, Navalcarnero. Juanmi Heredero replaces Rober.",Juan Miguel Heredero Substitutio,2,3480,58',19288,0,0,2025-10-29 20:15:24,0.0,0.0,0.0,0.0,0.0,0.0,279747.0,Juan Miguel Heredero,2025-10-30 05:17:09
13735,759748,5,46271101,76,"Substitution, Navalcarnero. Denis Corceovei replaces Alejandro Altube.",Denis Corceovei Substitution,2,3480,58',19288,0,0,2025-10-29 20:15:24,0.0,0.0,0.0,0.0,0.0,0.0,331216.0,Álex Altube,2025-10-30 05:17:09
13735,759748,6,46271183,76,"Substitution, Navalcarnero. Juanmi Heredero replaces Rober.",Juan Miguel Heredero Substitutio,2,3480,58',19288,0,0,2025-10-29 20:15:24,0.0,0.0,0.0,0.0,0.0,0.0,413379.0,Rober,2025-10-30 05:17:09
13735,759748,7,46271410,76,"Substitution, Mérida AD. Benny Dibrani replaces Manu Rivas.",Benjamin Dibrani Substitution,2,3900,65',17886,0,0,2025-10-29 20:22:24,0.0,0.0,0.0,0.0,0.0,0.0,364944.0,Benjamin Dibrani,2025-10-30 05:17:09
13735,759748,8,46271477,76,"Substitution, Mérida AD. Miguel Capitas replaces Raúl Beneit.",Capi Substitution,2,3900,65',17886,0,0,2025-10-29 20:22:24,0.0,0.0,0.0,0.0,0.0,0.0,378434.0,Capi,2025-10-30 05:17:09
13735,759748,7,46271410,76,"Substitution, Mérida AD. Benny Dibrani replaces Manu Rivas.",Benjamin Dibrani Substitution,2,3900,65',17886,0,0,2025-10-29 20:22:24,0.0,0.0,0.0,0.0,0.0,0.0,311550.0,Manu Rivas,2025-10-30 05:17:09
13735,759748,8,46271477,76,"Substitution, Mérida AD. Miguel Capitas replaces Raúl Beneit.",Capi Substitution,2,3900,65',17886,0,0,2025-10-29 20:22:24,0.0,0.0,0.0,0.0,0.0,0.0,311945.0,Raúl Beneit,2025-10-30 05:17:09
13735,759748,9,46271653,76,"Substitution, Mérida AD. Chiqui replaces Álvaro García.",Oscar Castellano Substitution,2,4140,69',17886,0,0,2025-10-29 20:26:24,0.0,0.0,0.0,0.0,0.0,0.0,300090.0,Oscar Castellano,2025-10-30 05:17:09
13735,759748,9,46271653,76,"Substitution, Mérida AD. Chiqui replaces Álvaro García.",Oscar Castellano Substitution,2,4140,69',17886,0,0,2025-10-29 20:26:24,0.0,0.0,0.0,0.0,0.0,0.0,311793.0,Varo,2025-10-30 05:17:09
13735,759748,10,46271741,94,Martín Solar (Mérida AD) is shown the yellow card for a bad foul.,Martín Solar Yellow Card,2,4260,71',17886,0,0,2025-10-29 20:28:24,0.0,0.0,0.0,0.0,0.0,0.0,303979.0,Martín Solar,2025-10-30 05:17:09
13735,759748,12,46272101,76,"Substitution, Navalcarnero. Peque replaces Iker Perera.",Peque Substitution,2,4680,78',19288,0,0,2025-10-29 20:35:25,0.0,0.0,0.0,0.0,0.0,0.0,413377.0,Peque,2025-10-30 05:17:09
13735,759748,11,46272130,76,"Substitution, Navalcarnero. João Gil Dias replaces Mario Jiménez.",João Dias Substitution,2,4680,78',19288,0,0,2025-10-29 20:35:24,0.0,0.0,0.0,0.0,0.0,0.0,375399.0,João Dias,2025-10-30 05:17:09
13735,759748,12,46272101,76,"Substitution, Navalcarnero. Peque replaces Iker Perera.",Peque Substitution,2,4680,78',19288,0,0,2025-10-29 20:35:25,0.0,0.0,0.0,0.0,0.0,0.0,413363.0,Iker Perera,2025-10-30 05:17:09
13735,759748,11,46272130,76,"Substitution, Navalcarnero. João Gil Dias replaces Mario Jiménez.",João Dias Substitution,2,4680,78',19288,0,0,2025-10-29 20:35:24,0.0,0.0,0.0,0.0,0.0,0.0,131492.0,Mario Jiménez,2025-10-30 05:17:09
13735,759748,13,46272242,76,"Substitution, Mérida AD. Carlos Doncel replaces Martín Solar.",Carlos Doncel Substitution,2,5040,84',17886,0,0,2025-10-29 20:41:24,0.0,0.0,0.0,0.0,0.0,0.0,240846.0,Carlos Doncel,2025-10-30 05:17:09
13735,759748,14,46272276,76,"Substitution, Mérida AD. Javier Areso replaces Jacobo Martí.",Javier Areso Substitution,2,5040,84',17886,0,0,2025-10-29 20:41:24,0.0,0.0,0.0,0.0,0.0,0.0,331699.0,Javier Areso,2025-10-30 05:17:09
13735,759748,13,46272242,76,"Substitution, Mérida AD. Carlos Doncel replaces Martín Solar.",Carlos Doncel Substitution,2,5040,84',17886,0,0,2025-10-29 20:41:24,0.0,0.0,0.0,0.0,0.0,0.0,303979.0,Martín Solar,2025-10-30 05:17:09
13735,759748,14,46272276,76,"Substitution, Mérida AD. Javier Areso replaces Jacobo Martí.",Javier Areso Substitution,2,5040,84',17886,0,0,2025-10-29 20:41:24,0.0,0.0,0.0,0.0,0.0,0.0,412147.0,Jacobo Martí,2025-10-30 05:17:09
13735,759748,15,46272486,94,Denis Corceovei (Navalcarnero) is shown the yellow card for a bad foul.,Denis Corceovei Yellow Card,2,5400,90'+1',19288,0,0,2025-10-29 20:48:24,0.0,0.0,0.0,0.0,0.0,0.0,413359.0,Denis Corceovei,2025-10-30 05:17:09
13735,759748,16,46272523,94,Javier Areso (Mérida AD) is shown the yellow card for a bad foul.,Javier Areso Yellow Card,2,5400,90'+1',17886,0,0,2025-10-29 20:48:24,0.0,0.0,0.0,0.0,0.0,0.0,331699.0,Javier Areso,2025-10-30 05:17:09
13735,759748,17,46272586,94,Javi Domínguez (Mérida AD) is shown the yellow card for a bad foul.,Javier Domínguez Yellow Card,2,5400,90'+4',17886,0,0,2025-10-29 20:51:24,0.0,0.0,0.0,0.0,0.0,0.0,331709.0,Javier Domínguez,2025-10-30 05:17:09
13735,759749,1,46260972,70,"Goal! Alcalá 0, Tenerife 1. Fran Sabina (Tenerife) header from the centre of the box to the centre of the goal. Assisted by Dani Fernández.",Francisco Sabina Goal,1,2520,42',245,0,0,2025-10-28 20:12:15,0.0,0.0,0.0,0.0,0.0,0.0,392576.0,Francisco Sabina,2025-10-29 05:17:41
13735,759749,2,46261071,94,Juanjo Sánchez (Tenerife) is shown the yellow card for a bad foul.,Juanjo Yellow Card,1,2700,45'+1',245,0,0,2025-10-28 20:16:15,0.0,0.0,0.0,0.0,0.0,0.0,185866.0,Juanjo,2025-10-29 05:17:41
13735,759749,3,46262036,94,Cheki (Alcalá) is shown the yellow card for a bad foul.,Cheki Yellow Card,2,3180,53',131463,0,0,2025-10-28 20:39:22,0.0,0.0,0.0,0.0,0.0,0.0,354396.0,Cheki,2025-10-29 05:17:41
13735,759749,4,46262131,70,"Goal! Alcalá 0, Tenerife 2. Maikel Mesa (Tenerife) right footed shot from the centre of the box to the centre of the goal. Assisted by Noel López.",Maikel Mesa Goal,2,3360,56',245,0,0,2025-10-28 20:42:22,0.0,0.0,0.0,0.0,0.0,0.0,186821.0,Maikel Mesa,2025-10-29 05:17:41
13735,759749,6,46262204,76,"Substitution, Alcalá. Izan González replaces Jesús Arribas.",Izan González Substitution,2,3480,58',131463,0,0,2025-10-28 20:44:22,0.0,0.0,0.0,0.0,0.0,0.0,375753.0,Izan González,2025-10-29 05:17:41
13735,759749,5,46262248,76,"Substitution, Alcalá. Edu Viaña replaces Marco López.",Eduardo Viaña Campuzano Substitu,2,3480,58',131463,0,0,2025-10-28 20:44:22,0.0,0.0,0.0,0.0,0.0,0.0,309278.0,Eduardo Viaña Campuzano,2025-10-29 05:17:41
13735,759749,6,46262204,76,"Substitution, Alcalá. Izan González replaces Jesús Arribas.",Izan González Substitution,2,3480,58',131463,0,0,2025-10-28 20:44:22,0.0,0.0,0.0,0.0,0.0,0.0,413297.0,Jesús Arribas,2025-10-29 05:17:41
13735,759749,5,46262248,76,"Substitution, Alcalá. Edu Viaña replaces Marco López.",Eduardo Viaña Campuzano Substitu,2,3480,58',131463,0,0,2025-10-28 20:44:22,0.0,0.0,0.0,0.0,0.0,0.0,413308.0,Marco López,2025-10-29 05:17:41
13735,759749,7,46262433,70,"Goal! Alcalá 0, Tenerife 3. Dani Fernández (Tenerife) right footed shot from the centre of the box to the high centre of the goal. Assisted by Juanjo Sánchez.",Daniel Fernández Goal,2,3900,65',245,0,0,2025-10-28 20:51:22,0.0,0.0,0.0,0.0,0.0,0.0,384650.0,Daniel Fernández,2025-10-29 05:17:41
13735,759749,8,46262489,76,"Substitution, Tenerife. Alassán Manjam replaces Noel López.",Alassán Manjam Gutiérrez Substit,2,3960,66',245,0,0,2025-10-28 20:52:22,0.0,0.0,0.0,0.0,0.0,0.0,350640.0,Alassán Manjam Gutiérrez,2025-10-29 05:17:41
13735,759749,9,46262563,76,"Substitution, Tenerife. Mahamadou Balde replaces Maikel Mesa.",Mahamadou Balde Substitution,2,3960,66',245,0,0,2025-10-28 20:52:23,0.0,0.0,0.0,0.0,0.0,0.0,399224.0,Mahamadou Balde,2025-10-29 05:17:41
13735,759749,10,46262564,76,"Substitution, Tenerife. Nacho Gil replaces Dani Fernández.",Nacho Gil Substitution,2,3960,66',245,0,0,2025-10-28 20:52:23,0.0,0.0,0.0,0.0,0.0,0.0,231574.0,Nacho Gil,2025-10-29 05:17:41
13735,759749,8,46262489,76,"Substitution, Tenerife. Alassán Manjam replaces Noel López.",Alassán Manjam Gutiérrez Substit,2,3960,66',245,0,0,2025-10-28 20:52:22,0.0,0.0,0.0,0.0,0.0,0.0,331987.0,Noel López,2025-10-29 05:17:41
13735,759749,9,46262563,76,"Substitution, Tenerife. Mahamadou Balde replaces Maikel Mesa.",Mahamadou Balde Substitution,2,3960,66',245,0,0,2025-10-28 20:52:23,0.0,0.0,0.0,0.0,0.0,0.0,186821.0,Maikel Mesa,2025-10-29 05:17:41
13735,759749,10,46262564,76,"Substitution, Tenerife. Nacho Gil replaces Dani Fernández.",Nacho Gil Substitution,2,3960,66',245,0,0,2025-10-28 20:52:23,0.0,0.0,0.0,0.0,0.0,0.0,384650.0,Daniel Fernández,2025-10-29 05:17:41
13735,759749,11,46262601,76,"Substitution, Alcalá. Aitor González replaces Sergio Marcos.",Aitor González Ramírez Substitut,2,4080,68',131463,0,0,2025-10-28 20:54:23,0.0,0.0,0.0,0.0,0.0,0.0,309277.0,Aitor González Ramírez,2025-10-29 05:17:41
13735,759749,12,46262641,76,"Substitution, Alcalá. Álvaro Portero replaces Javi Hernández.",Alvaro Portero Substitution,2,4080,68',131463,0,0,2025-10-28 20:54:23,0.0,0.0,0.0,0.0,0.0,0.0,311795.0,Alvaro Portero,2025-10-29 05:17:41
13735,759749,11,46262601,76,"Substitution, Alcalá. Aitor González replaces Sergio Marcos.",Aitor González Ramírez Substitut,2,4080,68',131463,0,0,2025-10-28 20:54:23,0.0,0.0,0.0,0.0,0.0,0.0,216860.0,Sergio Marcos,2025-10-29 05:17:41
13735,759749,12,46262641,76,"Substitution, Alcalá. Álvaro Portero replaces Javi Hernández.",Alvaro Portero Substitution,2,4080,68',131463,0,0,2025-10-28 20:54:23,0.0,0.0,0.0,0.0,0.0,0.0,259451.0,Javi Hernández,2025-10-29 05:17:41
13735,759749,13,46263042,76,"Substitution, Alcalá. Javi Jiménez replaces Dani Nieto.",Javier Jiménez Substitution,2,4980,83',131463,0,0,2025-10-28 21:09:22,0.0,0.0,0.0,0.0,0.0,0.0,413295.0,Javier Jiménez,2025-10-29 05:17:41
13735,759749,14,46263085,76,"Substitution, Tenerife. Alberto Ulloa replaces Juanjo Sánchez.",Alberto Ulloa Substitution,2,4980,83',245,0,0,2025-10-28 21:09:23,0.0,0.0,0.0,0.0,0.0,0.0,395386.0,Alberto Ulloa,2025-10-29 05:17:41
13735,759749,15,46263086,76,"Substitution, Tenerife. Jeremy Jorge replaces Fran Sabina.",Jeremy Jorge Substitution,2,4980,83',245,0,0,2025-10-28 21:09:23,0.0,0.0,0.0,0.0,0.0,0.0,375786.0,Jeremy Jorge,2025-10-29 05:17:41
13735,759749,13,46263042,76,"Substitution, Alcalá. Javi Jiménez replaces Dani Nieto.",Javier Jiménez Substitution,2,4980,83',131463,0,0,2025-10-28 21:09:22,0.0,0.0,0.0,0.0,0.0,0.0,162658.0,Dani Nieto,2025-10-29 05:17:41
13735,759749,14,46263085,76,"Substitution, Tenerife. Alberto Ulloa replaces Juanjo Sánchez.",Alberto Ulloa Substitution,2,4980,83',245,0,0,2025-10-28 21:09:23,0.0,0.0,0.0,0.0,0.0,0.0,185866.0,Juanjo,2025-10-29 05:17:41
13735,759749,15,46263086,76,"Substitution, Tenerife. Jeremy Jorge replaces Fran Sabina.",Jeremy Jorge Substitution,2,4980,83',245,0,0,2025-10-28 21:09:23,0.0,0.0,0.0,0.0,0.0,0.0,392576.0,Francisco Sabina,2025-10-29 05:17:41
13735,759749,16,46263109,98,"Goal! Alcalá 0, Tenerife 4. Nacho Gil (Tenerife) converts the penalty with a right footed shot to the centre of the goal.",Nacho Gil Penalty - Scored,2,5220,87',245,0,0,2025-10-28 21:13:22,0.0,0.0,0.0,0.0,0.0,0.0,231574.0,Nacho Gil,2025-10-29 05:17:41
13735,759750,2,46260515,94,Víctor Rodríguez (Deportivo Guadalajara) is shown the yellow card for a bad foul.,Víctor Rodríguez Yellow Card,1,1320,22',11484,0,0,2025-10-28 19:21:44,0.0,0.0,0.0,0.0,0.0,0.0,376126.0,Víctor Rodríguez,2025-10-29 05:17:41
13735,759750,1,46260516,174,Penalty saved. César Gómez (Cacereño) right footed shot saved in the centre of the goal.,César Gómez Penalty - Saved,1,1320,22',8807,0,0,1980-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,21745.0,César Gómez,2025-10-30 05:17:09
13735,759750,3,46260517,94,Javi Barrio (Cacereño) is shown the yellow card for a bad foul.,Javier Martinez Barrio Yellow Ca,1,2400,40',8807,0,0,2025-10-28 19:39:45,0.0,0.0,0.0,0.0,0.0,0.0,169536.0,Javier Martinez Barrio,2025-10-29 05:17:41
13735,759750,4,46260518,98,"Goal! Deportivo Guadalajara 1, Cacereño 0. Neskes (Deportivo Guadalajara) converts the penalty with a right footed shot to the centre of the goal.",Alejandro Domingo Penalty - Scor,1,2460,41',11484,0,0,2025-10-28 19:40:44,0.0,0.0,0.0,0.0,0.0,0.0,325111.0,Alejandro Domingo,2025-10-29 05:17:41
13735,759750,5,46260564,76,"Substitution, Deportivo Guadalajara. Borja Díaz replaces Neskes.",Borja Diáz Substitution,2,2700,45',11484,0,0,2025-10-28 20:01:25,0.0,0.0,0.0,0.0,0.0,0.0,250605.0,Borja Diáz,2025-10-29 05:17:41
13735,759750,5,46260564,76,"Substitution, Deportivo Guadalajara. Borja Díaz replaces Neskes.",Borja Diáz Substitution,2,2700,45',11484,0,0,2025-10-28 20:01:25,0.0,0.0,0.0,0.0,0.0,0.0,325111.0,Alejandro Domingo,2025-10-29 05:17:41
13735,759750,7,46261475,76,"Substitution, Cacereño. Miguel Berlanga replaces César Gómez.",Miguel Berlanga Substitution,2,3840,64',8807,0,0,2025-10-28 20:20:35,0.0,0.0,0.0,0.0,0.0,0.0,196936.0,Miguel Berlanga,2025-10-29 05:17:41
13735,759750,6,46261525,76,"Substitution, Cacereño. Emi Hernández replaces Ale Morales.",Emi Substitution,2,3840,64',8807,0,0,2025-10-28 20:20:35,0.0,0.0,0.0,0.0,0.0,0.0,331976.0,Emi,2025-10-29 05:17:41
13735,759750,7,46261475,76,"Substitution, Cacereño. Miguel Berlanga replaces César Gómez.",Miguel Berlanga Substitution,2,3840,64',8807,0,0,2025-10-28 20:20:35,0.0,0.0,0.0,0.0,0.0,0.0,21745.0,César Gómez,2025-10-29 05:17:41
13735,759750,6,46261525,76,"Substitution, Cacereño. Emi Hernández replaces Ale Morales.",Emi Substitution,2,3840,64',8807,0,0,2025-10-28 20:20:35,0.0,0.0,0.0,0.0,0.0,0.0,354224.0,Mora,2025-10-29 05:17:41
13735,759750,8,46261570,76,"Substitution, Deportivo Guadalajara. Unax Álvarez replaces Manu Ramírez.",Unax Álvarez Substitution,2,4020,67',11484,0,0,2025-10-28 20:23:36,0.0,0.0,0.0,0.0,0.0,0.0,412127.0,Unax Álvarez,2025-10-29 05:17:41
13735,759750,8,46261570,76,"Substitution, Deportivo Guadalajara. Unax Álvarez replaces Manu Ramírez.",Unax Álvarez Substitution,2,4020,67',11484,0,0,2025-10-28 20:23:36,0.0,0.0,0.0,0.0,0.0,0.0,217669.0,Manuel Ramírez Hurtado,2025-10-29 05:17:41
13735,759750,9,46261532,76,"Substitution, Deportivo Guadalajara. David Amigo replaces Cañizo.",David Amigo Substitution,2,4080,68',11484,0,0,2025-10-28 20:24:35,0.0,0.0,0.0,0.0,0.0,0.0,316148.0,David Amigo,2025-10-29 05:17:41
13735,759750,9,46261532,76,"Substitution, Deportivo Guadalajara. David Amigo replaces Cañizo.",David Amigo Substitution,2,4080,68',11484,0,0,2025-10-28 20:24:35,0.0,0.0,0.0,0.0,0.0,0.0,375139.0,Álex Cañizo,2025-10-29 05:17:41
